Running vlog95 compiler/VVP tests for Icarus Verilog version: 0.10.
----------------------------------------------------------------------------
                      case1: Passed.
                      case2: Passed.
                      case4: Passed.
                      case5: Passed.
             case5-syn-fail: Passed.
                      case6: Passed.
                      case7: Passed.
                    condit1: Passed.
                 basiclatch: Passed.
                 basicstate: Passed.
                basicstate2: Passed.
                   multireg: Passed.
                blocksynth1: Passed.
                blocksynth2: Passed.
                blocksynth3: Passed.
               conditsynth1: Passed.
               conditsynth2: Passed.
               conditsynth3: Passed.
                 casesynth1: Passed.
                 casesynth2: Passed.
                 casesynth3: Passed.
                  lcatsynth: Passed.
                   dffsynth: Passed.
                  dffsynth2: Passed.
                  dffsynth3: Passed.
                  dffsynth4: Passed.
                sqrt32synth: Passed.
                  memsynth1: Passed.
                  memsynth2: Passed.
                  memsynth3: Passed.
                  memsynth4: Passed.
                  memsynth5: Passed.
                  memsynth6: Passed.
                  memsynth7: Passed.
                  memsynth9: Passed.
                   ssetclr1: Passed.
                   ssetclr2: Passed.
                   ssetclr3: Passed.
               inside_synth: Passed.
              inside_synth2: Passed.
              inside_synth3: Passed.
                  mix_reset: Passed.
                casex_synth: Passed.
                  full_case: Passed.
          automatic_error11: Not Implemented.
          automatic_error12: Not Implemented.
          automatic_error13: Not Implemented.
           automatic_events: Not Implemented.
          automatic_events2: Not Implemented.
          automatic_events3: Not Implemented.
      automatic_events3_std: Not Implemented.
               vhdl_org_bit: Passed.
          vhdl_org_stdlogic: Passed.
        vhdl_or104_stdlogic: Passed.
              vhdl_or23_bit: Passed.
             vhdl_xnorg_bit: Passed.
        vhdl_xnorg_stdlogic: Passed.
      vhdl_xnor104_stdlogic: Passed.
            vhdl_xnor23_bit: Passed.
              vhdl_xorg_bit: Passed.
         vhdl_xorg_stdlogic: Passed.
             vhdl_xor23_bit: Passed.
            vhdl_uadd23_bit: Passed.
            vhdl_udiv23_bit: Passed.
            vhdl_usub23_bit: Passed.
            vhdl_umul23_bit: Passed.
            vhdl_rand23_bit: Passed.
       vhdl_uadd23_stdlogic: Passed.
       vhdl_udiv23_stdlogic: Passed.
       vhdl_usub23_stdlogic: Passed.
       vhdl_umul23_stdlogic: Passed.
               vhdl_signals: Passed.
             vhdl_fa4_test1: Passed.
             vhdl_fa4_test2: Passed.
             vhdl_fa4_test3: Passed.
             vhdl_fa4_test4: Passed.
                      queue: Passed.
                 queue_stat: Passed.
                  pow-const: Passed.
              eofmt_percent: Passed.
                 pr3296466c: Passed.
                  pr3306516: Passed.
             vhdl_sa1_test1: Passed.
              gate_connect1: Passed.
              gate_connect2: Passed - CE.
                  pr3309391: Passed.
                 ivlh_event: Passed.
             vhdl_sa1_test2: Passed.
             vhdl_sa1_test3: Passed.
                 vhdl_test1: Passed.
                 vhdl_test2: Passed.
                 vhdl_test3: Passed.
                 vhdl_test4: Passed.
                 clkgen_bit: Passed.
               clkgen_logic: Passed.
                 clkgen_net: Passed.
                 clkgen_reg: Passed.
                  pr3366114: Passed.
                 pr3366217a: Passed - CE.
                 pr3366217b: Passed - CE.
                 pr3366217c: Passed - CE.
                 pr3366217d: Passed - CE.
                 pr3366217g: Passed - CE.
                      work7: Passed.
                     work7b: Passed.
                  pr3368642: Passed.
                  size_cast: Passed.
               test_mux2to1: Passed.
               test_dec2to4: Passed.
              test_timebase: Passed.
    test_signal_init_assign: Passed.
               par_mismatch: Passed - CE.
                 pr3437290a: Passed.
                 pr3437290c: Passed.
    block_only_with_var_def: Passed.
                  pr3441576: Passed.
                  pr3445452: Passed.
                  pr3465541: Passed.
                  pr3477107: Passed.
                    struct1: Passed.
                    struct2: Passed.
                    struct3: Passed.
                   struct3b: Passed.
                    struct4: Passed.
                    struct5: Passed.
                    struct6: Passed.
                    struct7: Passed.
                    struct8: Passed.
                   packeda2: ==> Failed - running iverilog.
                  pr3499807: Passed.
          switch_primitives: Passed.
           task_init_assign: ==> Failed - output does not match gold file.
                  pr3515542: Passed - CE.
     struct_packed_sysfunct: Passed.
          sv_end_labels_bad: Passed - CE.
                  pr3522653: ==> Failed - output does not match gold file.
                     attrib: Passed.
                 specparam1: Passed.
                 specparam2: Passed.
                  pr3527022: Passed.
             test_when_else: Passed.
                  program3a: Passed - CE.
                  program3b: Passed - CE.
                  program5a: Passed - CE.
                 constfunc1: Passed.
                 constfunc2: Passed.
              countdrivers1: Passed.
              countdrivers2: Passed.
              countdrivers4: Passed.
              countdrivers5: Passed.
                  pr3534333: Passed.
                  pr3539372: Passed.
             udp_real_delay: Passed.
                  pr3549328: Passed - CE.
                  pr3561350: Passed.
                  pr3563412: Passed.
                   sscanf_z: Passed.
                   fscanf_z: Passed.
                   sscanf_u: Passed.
                   fscanf_u: Passed.
          vhdl_struct_array: Passed.
                  pr3571573: Passed.
                  pr3576165: Passed.
                  pr3582052: Passed.
                  pr3587570: Passed.
          undef_lval_select: Passed.
       undef_lval_select_SV: Passed.
           vvp_scalar_value: Passed.
============================================================================
Test results:
  Total=1830, Passed=1669, Failed=9, Not Implemented=109, Expected Fail=43
